Timestamp;Module Temperature;Irradiance;Temperature;Humidity;Pressure;Wind Speed;Wind Direction;Rain;PV yield counter
2022/09/10 00:00;12.5;7.5;13.7;89.0;1001.4;1.4;330.0;0.0;0.0
2022/09/10 01:00;12.775;7.528;13.0;90.0;1000.8;1.7;350.0;0.0;0.0
2022/09/10 02:00;12.262;9.034;13.2;92.0;1000.3;1.4;350.0;0.0;0.0
2022/09/10 03:00;11.972;9.034;10.2;94.0;999.7;1.4;330.0;0.0;0.0
2022/09/10 04:00;11.81;8.281;10.7;95.0;999.8;1.7;300.0;0.0;0.0
2022/09/10 05:00;11.724;9.034;12.4;96.0;999.6;1.8;300.0;0.0;0.0
2022/09/10 06:00;12.538;9.034;12.9;96.0;999.4;1.3;300.0;0.0;0.0
2022/09/10 07:00;13.03;10.391;13.1;95.0;999.2;0.0;0.0;0.0;0.383
2022/09/10 08:00;13.993;72.157;13.6;93.0;1000.0;1.5;320.0;0.0;14.934
2022/09/10 09:00;16.182;145.994;15.1;88.0;1000.0;1.6;340.0;0.0;29.861
2022/09/10 10:00;18.583;202.197;15.0;87.0;1000.1;1.6;280.0;0.0;42.25
2022/09/10 11:00;19.577;288.325;15.5;83.0;1000.6;1.1;60.0;0.0;52.361
2022/09/10 12:00;20.819;351.434;16.7;75.0;1000.6;2.6;240.0;0.0;72.957
2022/09/10 13:00;21.854;269.718;15.8;79.0;1000.6;1.6;200.0;0.0;54.275
2022/09/10 14:00;21.895;225.216;15.2;81.0;999.7;1.2;190.0;0.0;44.941
2022/09/10 15:00;19.839;174.0;15.2;81.0;999.5;1.3;200.0;0.0;33.927
2022/09/10 16:00;18.174;97.492;14.5;84.0;999.1;1.9;200.0;0.0;20.255
2022/09/10 17:00;15.394;46.453;14.2;88.0;999.5;2.1;220.0;0.0;7.402
2022/09/10 18:00;14.4;26.696;14.2;89.0;1000.6;2.2;230.0;0.0;3.613
2022/09/10 19:00;13.863;10.568;13.8;90.0;999.1;1.9;220.0;0.0;0.166
2022/09/10 20:00;13.007;9.034;13.5;88.0;999.8;1.3;260.0;0.0;0.0
2022/09/10 21:00;13.325;9.034;14.3;84.0;1000.8;2.7;240.0;0.0;0.0
2022/09/10 22:00;13.684;9.034;14.2;86.0;1001.4;4.2;250.0;0.0;0.0
2022/09/10 23:00;12.98;9.034;13.7;88.0;1002.3;4.3;260.0;0.0;0.0
2022/09/11 00:00;12.428;4.517;13.3;90.0;1002.3;2.9;280.0;0.0;0.0
2022/09/11 01:00;11.751;9.034;12.9;89.0;1002.2;4.3;280.0;0.0;0.0
2022/09/11 02:00;11.475;9.034;12.8;84.0;1001.5;4.5;280.0;0.0;0.0
2022/09/11 03:00;11.199;9.034;12.1;88.0;1001.4;4.6;290.0;0.0;0.0
2022/09/11 04:00;11.238;8.281;13.0;81.0;1001.5;4.5;280.0;0.0;0.0
2022/09/11 05:00;11.144;9.034;12.4;81.0;1001.7;6.6;280.0;0.0;0.0
2022/09/11 06:00;10.979;9.034;12.8;80.0;1001.8;7.0;280.0;0.0;0.0
2022/09/11 07:00;11.484;8.103;12.4;80.0;1002.5;6.6;280.0;0.0;0.651
2022/09/11 08:00;13.165;54.318;14.7;70.0;1003.1;6.1;280.0;0.0;18.594
2022/09/11 09:00;16.444;189.345;16.1;66.0;1003.6;6.7;280.0;0.0;49.051
2022/09/11 10:00;18.611;327.84;14.8;79.0;1004.2;7.8;260.0;0.0;71.395
2022/09/11 11:00;15.091;246.891;13.6;95.0;1004.7;6.4;260.0;0.0;44.687
2022/09/11 12:00;13.421;240.753;13.0;97.0;1005.2;5.4;240.0;0.0;50.118
2022/09/11 13:00;17.672;599.458;15.8;73.0;1004.8;5.3;250.0;0.0;119.439
2022/09/11 14:00;20.488;507.768;16.5;58.0;1004.7;6.7;250.0;0.0;100.732
2022/09/11 15:00;17.976;295.997;15.8;60.0;1004.6;7.0;250.0;0.0;61.419
2022/09/11 16:00;14.705;126.62;14.2;80.0;1005.3;5.8;240.0;0.0;25.382
2022/09/11 17:00;12.386;74.828;13.1;89.0;1005.8;4.5;230.0;1.0;14.514
2022/09/11 18:00;11.66;32.45;12.7;88.0;1006.5;4.0;230.0;0.0;5.138
2022/09/11 19:00;11.199;10.568;11.8;91.0;1007.9;3.7;230.0;0.6;0.24
2022/09/11 20:00;10.979;9.034;11.6;94.0;1009.0;3.6;250.0;1.2;0.0
2022/09/11 21:00;10.178;9.034;10.8;92.0;1009.6;2.8;250.0;0.0;0.0
2022/09/11 22:00;9.847;9.034;10.5;94.0;1010.2;3.5;280.0;0.2;0.0
2022/09/11 23:00;9.522;8.281;10.7;92.0;1010.4;3.4;280.0;0.0;0.0
2022/09/12 00:00;8.7;8.281;10.0;95.0;1010.5;3.2;270.0;0.8;0.0
2022/09/12 01:00;8.177;9.034;9.7;95.0;1010.8;3.3;280.0;0.0;0.0
2022/09/12 02:00;7.928;9.034;8.9;97.0;1010.7;3.5;290.0;0.0;0.0
2022/09/12 03:00;7.694;9.034;8.7;97.0;1010.2;3.7;290.0;0.0;0.0
2022/09/12 04:00;7.158;8.281;9.4;92.0;1009.9;4.2;280.0;0.0;0.0
2022/09/12 05:00;6.921;9.034;8.9;92.0;1009.9;4.0;280.0;0.0;0.0
2022/09/12 06:00;6.714;9.034;9.3;86.0;1010.7;4.0;280.0;0.0;0.0
2022/09/12 07:00;6.752;10.774;9.7;85.0;1010.9;3.8;280.0;0.0;1.249
2022/09/12 08:00;8.558;58.538;10.3;85.0;1011.6;3.6;280.0;0.0;22.504
2022/09/12 09:00;12.041;167.094;12.5;81.0;1012.6;3.7;280.0;0.0;63.905
2022/09/12 10:00;18.266;349.132;13.8;67.0;1013.0;4.1;270.0;0.0;100.267
2022/09/12 11:00;20.915;471.897;15.0;70.0;1012.4;3.2;250.0;0.0;109.128
2022/09/12 12:00;19.977;433.533;14.5;64.0;1011.9;3.7;230.0;0.0;93.503
2022/09/12 13:00;23.151;641.659;15.8;56.0;1011.7;3.2;210.0;0.0;117.4
2022/09/12 14:00;24.945;869.158;15.5;57.0;1011.1;3.5;210.0;0.0;153.856
2022/09/12 15:00;24.918;803.747;15.7;58.0;1010.4;3.6;210.0;0.0;140.32
2022/09/12 16:00;22.089;672.158;15.6;58.0;1010.2;4.0;220.0;0.0;108.717
2022/09/12 17:00;18.357;353.765;14.7;62.0;1010.3;3.9;220.0;0.0;54.558
2022/09/12 18:00;14.355;37.246;13.3;70.0;1010.7;4.0;220.0;0.0;22.054
2022/09/12 19:00;12.041;11.527;12.8;74.0;1011.5;3.8;230.0;0.0;0.322
2022/09/12 20:00;11.282;9.034;12.2;77.0;1012.5;3.0;240.0;0.0;0.0
2022/09/12 21:00;10.44;9.034;10.3;80.0;1013.1;2.3;300.0;0.0;0.0
2022/09/12 22:00;9.819;9.034;10.1;84.0;1013.2;2.6;300.0;0.0;0.0
2022/09/12 23:00;9.212;9.034;10.4;85.0;1013.1;3.1;300.0;0.0;0.0
2022/09/13 00:00;9.226;4.517;10.4;85.0;1013.0;3.2;290.0;0.0;0.0
2022/09/13 01:00;9.819;9.034;11.5;81.0;1012.7;3.5;290.0;0.0;0.0
2022/09/13 02:00;9.764;9.034;10.4;82.0;1012.2;3.8;290.0;0.0;0.0
2022/09/13 03:00;9.336;9.034;10.3;81.0;1011.6;3.4;300.0;0.0;0.0
2022/09/13 04:00;9.13;8.281;10.0;81.0;1011.3;3.6;300.0;0.0;0.0
2022/09/13 05:00;8.964;9.034;10.2;79.0;1011.2;3.7;300.0;0.0;0.0
2022/09/13 06:00;9.198;9.034;10.9;77.0;1011.2;3.9;290.0;0.0;0.0
2022/09/13 07:00;9.371;11.158;11.1;78.0;1011.3;4.0;290.0;0.0;1.328
2022/09/13 08:00;11.223;46.069;14.0;67.0;1011.9;3.7;290.0;0.0;21.602
2022/09/13 09:00;16.361;165.368;16.1;61.0;1012.1;3.5;280.0;0.0;60.944
2022/09/13 10:00;23.855;375.028;17.2;61.0;1012.0;2.4;250.0;0.0;102.252
2022/09/13 11:00;26.56;572.795;17.6;60.0;1011.7;2.5;220.0;0.0;132.652
2022/09/13 12:00;29.928;724.525;18.3;58.0;1011.3;1.6;190.0;0.0;150.089
2022/09/13 13:00;27.982;818.134;17.9;67.0;1010.7;1.8;170.0;0.0;157.11
2022/09/13 14:00;28.161;844.605;18.1;69.0;1009.7;1.5;170.0;0.0;152.989
2022/09/13 15:00;26.422;798.568;17.7;71.0;1009.1;1.6;180.0;0.0;84.023
2022/09/13 16:00;25.221;673.692;17.7;71.0;1009.0;2.1;150.0;0.0;78.445
2022/09/13 17:00;22.834;453.29;17.1;74.0;1008.7;2.4;150.0;0.0;54.34
2022/09/13 18:00;17.426;37.054;15.6;82.0;1008.4;2.1;120.0;0.0;22.174
2022/09/13 19:00;14.567;11.719;14.6;87.0;1008.6;1.6;90.0;0.0;0.766
2022/09/13 20:00;13.504;9.034;14.3;90.0;1008.7;1.7;80.0;0.0;0.0
2022/09/13 21:00;13.366;9.034;14.2;92.0;1008.7;1.7;90.0;0.0;0.0
2022/09/13 22:00;13.421;0.753;14.0;94.0;1008.5;1.5;70.0;0.0;0.0
2022/09/13 23:00;13.256;9.034;14.1;95.0;1007.9;2.1;80.0;0.0;0.0
2022/09/14 00:00;13.145;9.034;13.7;95.0;1006.9;1.9;70.0;0.0;0.0
2022/09/14 01:00;12.925;9.034;13.3;96.0;1006.0;2.0;70.0;0.0;0.0
2022/09/14 02:00;12.483;9.034;12.8;96.0;1005.4;2.0;50.0;0.0;0.0
2022/09/14 03:00;12.03;7.528;12.6;97.0;1004.3;2.1;40.0;0.0;0.0
2022/09/14 04:00;11.765;8.281;12.4;96.0;1003.4;1.7;60.0;0.0;0.0
2022/09/14 05:00;11.558;9.034;12.1;96.0;1002.4;1.7;50.0;0.0;0.0
2022/09/14 06:00;11.324;9.034;12.0;96.0;1001.8;1.8;40.0;0.0;0.0
2022/09/14 07:00;10.892;11.35;12.9;96.0;1001.9;1.6;20.0;0.0;1.485
2022/09/14 08:00;11.991;48.179;15.6;86.0;1001.8;1.7;20.0;0.0;22.256
2022/09/14 09:00;15.768;170.739;18.0;70.0;1001.3;2.2;10.0;0.0;59.339
2022/09/14 10:00;24.876;387.112;21.8;47.0;1000.7;1.8;20.0;0.0;69.872
2022/09/14 11:00;34.068;587.565;23.1;41.0;999.8;1.8;40.0;0.0;87.859
2022/09/14 12:00;37.394;738.336;23.0;48.0;998.9;2.0;50.0;0.0;115.957
2022/09/14 13:00;38.319;830.41;24.2;49.0;998.4;1.4;70.0;0.0;100.875
2022/09/14 14:00;40.499;853.812;24.9;47.0;997.5;1.5;70.0;0.0;90.73
2022/09/14 15:00;40.221;733.363;23.5;47.0;996.8;1.9;60.0;0.0;119.411
2022/09/14 16:00;40.154;684.435;23.6;37.0;996.7;2.0;50.0;0.0;105.19
2022/09/14 17:00;33.723;463.073;22.9;34.0;996.8;2.0;120.0;0.0;58.777
2022/09/14 18:00;24.036;35.903;20.7;39.0;997.2;1.4;80.0;0.0;22.41
2022/09/14 19:00;19.356;11.527;18.1;44.0;997.8;1.7;20.0;0.0;0.638
2022/09/14 20:00;17.286;9.034;18.6;44.0;997.9;2.2;330.0;0.0;0.0
2022/09/14 21:00;16.968;9.034;17.8;43.0;998.3;2.4;310.0;0.0;0.0
2022/09/14 22:00;17.396;9.034;17.6;46.0;998.7;2.8;290.0;0.0;0.0
2022/09/14 23:00;17.661;7.528;19.1;40.0;998.6;3.2;270.0;0.0;0.0
2022/09/15 00:00;16.104;9.034;16.2;59.0;998.6;2.8;250.0;0.0;0.0
2022/09/15 01:00;14.222;9.034;15.1;71.0;998.7;2.8;230.0;0.0;0.0
2022/09/15 02:00;12.952;9.034;14.5;64.0;998.9;3.8;240.0;0.0;0.0
2022/09/15 03:00;12.524;9.034;15.2;71.0;998.5;4.7;250.0;0.0;0.0
2022/09/15 04:00;12.232;8.281;11.5;79.0;998.8;1.5;290.0;0.0;0.0
2022/09/15 05:00;11.434;9.034;12.6;78.0;998.9;1.5;270.0;0.0;0.0
2022/09/15 06:00;11.255;9.034;11.5;79.0;999.2;1.6;240.0;0.0;0.0
2022/09/15 07:00;11.298;12.309;10.9;86.0;999.4;0.0;0.0;0.0;1.869
2022/09/15 08:00;12.367;55.469;13.2;89.0;1000.2;1.3;210.0;0.0;23.039
2022/09/15 09:00;14.125;170.163;14.6;90.0;1001.3;3.9;240.0;0.0;46.426
2022/09/15 10:00;19.618;380.207;16.0;85.0;1001.7;3.9;240.0;0.0;102.218
2022/09/15 11:00;25.815;585.263;16.8;79.0;1001.4;2.8;210.0;0.0;134.647
2022/09/15 12:00;28.837;732.198;17.4;80.0;1001.1;2.7;200.0;0.0;149.956
2022/09/15 13:00;28.437;800.294;18.3;77.0;1000.5;2.3;200.0;0.0;154.861
2022/09/15 14:00;31.874;804.131;19.5;71.0;999.6;1.8;150.0;0.0;145.304
2022/09/15 15:00;31.239;645.303;19.1;73.0;999.0;2.0;90.0;0.0;99.086
2022/09/15 16:00;29.293;515.249;19.2;72.0;999.3;2.2;100.0;0.0;88.354
2022/09/15 17:00;27.526;345.871;17.5;80.0;999.3;1.9;150.0;0.0;45.266
2022/09/15 18:00;18.164;57.387;15.9;89.0;999.5;0.0;0.0;0.0;16.371
2022/09/15 19:00;15.781;12.103;15.9;92.0;1000.3;0.0;0.0;0.0;0.443
2022/09/15 20:00;16.057;9.034;15.9;92.0;1000.4;1.4;110.0;0.0;0.0
2022/09/15 21:00;16.251;9.034;15.8;91.0;1000.8;1.3;90.0;0.0;0.0
2022/09/15 22:00;15.492;9.034;12.5;90.0;1000.6;0.0;0.0;0.0;0.0
2022/09/15 23:00;13.877;9.034;11.5;96.0;1000.1;0.0;0.0;0.0;0.0
2022/09/16 00:00;12.851;6.775;13.4;96.0;999.2;2.2;350.0;0.0;0.0
2022/09/16 01:00;12.0;9.034;12.8;97.0;998.5;2.9;350.0;0.0;0.0
2022/09/16 02:00;12.096;9.034;13.0;97.0;997.5;2.6;340.0;0.0;0.0
2022/09/16 03:00;12.98;9.034;13.4;95.0;996.7;1.9;300.0;0.0;0.0
2022/09/16 04:00;12.503;8.281;12.9;95.0;996.6;1.8;230.0;0.0;0.0
2022/09/16 05:00;11.503;9.034;13.0;95.0;996.7;3.0;230.0;0.0;0.0
2022/09/16 06:00;12.179;9.034;13.2;97.0;997.1;3.9;240.0;0.0;0.0
2022/09/16 07:00;11.406;16.323;12.4;95.0;997.5;2.5;240.0;0.0;2.008
2022/09/16 08:00;11.6;66.992;12.9;96.0;997.9;2.8;250.0;0.0;18.248
2022/09/16 09:00;13.904;157.695;13.9;96.0;997.9;2.9;260.0;0.0;28.824
2022/09/16 10:00;16.968;220.228;14.9;93.0;997.8;2.2;250.0;0.0;45.456
2022/09/16 11:00;22.82;520.428;15.9;89.0;997.7;2.6;230.0;0.0;116.435
2022/09/16 12:00;24.103;672.542;17.2;84.0;997.6;4.0;230.0;0.0;142.1
2022/09/16 13:00;24.738;680.79;16.8;84.0;996.9;3.7;210.0;0.0;130.6
2022/09/16 14:00;27.236;797.417;16.9;81.0;996.1;3.6;210.0;0.0;148.784
2022/09/16 15:00;24.407;480.913;16.2;85.0;996.0;3.9;200.0;0.0;78.837
2022/09/16 16:00;19.577;364.861;16.4;84.0;996.4;3.6;200.0;0.0;64.327
2022/09/16 17:00;19.867;252.838;15.9;86.0;996.8;2.0;200.0;0.0;39.339
2022/09/16 18:00;17.577;75.993;15.4;88.0;997.4;1.3;210.0;0.0;18.87
2022/09/16 19:00;15.561;13.254;14.5;91.0;998.5;1.9;270.0;0.0;0.684
2022/09/16 20:00;14.291;9.034;15.2;87.0;999.6;2.6;260.0;0.0;0.0
2022/09/16 21:00;14.87;9.034;15.5;83.0;999.8;3.2;260.0;0.0;0.0
2022/09/16 22:00;14.912;9.034;15.2;86.0;1000.0;4.6;270.0;0.0;0.0
2022/09/16 23:00;14.594;9.034;15.1;84.0;1000.1;4.7;270.0;0.0;0.0
2022/09/17 00:00;14.801;4.517;15.3;82.0;999.7;4.5;270.0;0.0;0.0
2022/09/17 01:00;15.091;9.034;15.4;80.0;999.5;4.3;270.0;0.0;0.0
2022/09/17 02:00;15.133;9.034;15.2;80.0;999.1;3.2;280.0;0.0;0.0
2022/09/17 03:00;14.829;9.034;14.5;83.0;999.0;3.3;280.0;0.0;0.0
2022/09/17 04:00;14.159;8.281;14.7;80.0;998.8;3.2;270.0;0.0;0.0
2022/09/17 05:00;14.236;9.034;14.6;82.0;998.9;3.0;260.0;0.0;0.0
2022/09/17 06:00;14.18;9.034;14.4;81.0;998.9;2.6;280.0;0.0;0.0
2022/09/17 07:00;13.963;11.158;14.2;81.0;999.4;2.8;270.0;0.0;0.449
2022/09/17 08:00;15.032;73.116;15.0;78.0;999.5;2.4;260.0;0.0;10.636
2022/09/17 09:00;16.803;145.226;15.4;76.0;999.4;2.9;270.0;0.0;17.595
2022/09/17 10:00;18.114;197.785;15.7;76.0;999.7;3.4;270.0;0.0;23.888
2022/09/17 11:00;19.798;397.662;16.4;81.0;999.4;3.2;230.0;0.0;50.854
2022/09/17 12:00;23.593;453.482;15.5;85.0;999.1;2.8;210.0;0.0;54.72
2022/09/17 13:00;20.377;280.518;16.2;78.0;997.7;3.6;220.0;0.0;40.398
2022/09/18 01:00;11.351;9.034;11.9;94.0;998.6;2.6;300.0;0.0;0.0
2022/09/18 02:00;11.71;9.034;11.8;93.0;997.5;1.9;290.0;0.0;0.0
2022/09/18 03:00;11.78;8.281;11.7;92.0;997.3;1.4;270.0;0.0;0.0
2022/09/18 04:00;11.268;8.281;11.9;93.0;997.4;2.2;250.0;0.2;0.0
2022/09/18 05:00;11.123;6.022;11.4;93.0;997.7;3.0;270.0;0.8;0.0
2022/09/18 06:00;11.034;9.034;11.3;93.0;997.8;2.1;280.0;0.0;0.0
2022/09/18 07:00;10.805;10.597;11.3;92.0;998.0;2.4;270.0;0.2;0.557
2022/09/18 08:00;11.6;50.481;12.0;90.0;998.4;2.9;270.0;0.0;8.704
2022/09/18 09:00;12.8;85.57;12.4;91.0;999.1;3.6;280.0;0.0;14.439
2022/09/18 10:00;14.222;130.456;13.0;85.0;998.9;3.5;280.0;0.0;25.587
2022/09/18 11:00;13.187;163.833;13.1;84.0;998.9;3.2;250.0;0.0;32.234
2022/09/18 12:00;14.263;123.934;13.2;85.0;998.6;3.3;240.0;0.0;23.944
2022/09/18 13:00;13.408;141.965;13.6;80.0;998.4;4.0;230.0;0.0;26.008
2022/09/18 14:00;14.222;139.472;13.6;79.0;998.3;4.2;240.0;0.0;27.378
2022/09/18 15:00;15.685;226.75;14.2;74.0;998.5;3.7;240.0;0.0;44.298
2022/09/18 16:00;15.478;148.104;14.3;70.0;998.8;3.7;240.0;0.0;28.533
2022/09/18 17:00;14.815;119.33;14.0;72.0;999.1;3.7;250.0;0.0;20.401
2022/09/18 18:00;13.933;33.217;13.8;77.0;999.7;3.3;250.0;0.0;6.543
2022/09/18 19:00;12.51;9.417;13.1;81.0;1000.1;2.9;240.0;0.0;0.037
2022/09/18 20:00;12.276;9.034;12.8;85.0;1000.9;2.7;260.0;0.0;0.0
2022/09/18 21:00;12.207;9.034;12.9;82.0;1001.3;3.2;260.0;0.0;0.0
2022/09/18 22:00;11.793;9.034;12.1;89.0;1001.3;4.1;270.0;0.0;0.0
2022/09/18 23:00;11.475;9.034;12.2;87.0;1001.7;4.8;280.0;0.0;0.0
2022/09/19 00:00;10.677;5.27;11.4;91.0;1001.7;4.7;270.0;0.6;0.0
2022/09/19 01:00;10.385;9.034;11.2;94.0;1001.5;4.9;280.0;0.4;0.0
2022/09/19 02:00;10.509;9.034;11.3;93.0;1001.7;3.6;260.0;2.4;0.0
2022/09/19 03:00;10.523;9.034;10.9;95.0;1001.5;1.6;300.0;7.6;0.0
2022/09/19 04:00;10.561;8.281;10.8;96.0;1001.9;2.6;310.0;0.4;0.0
2022/09/19 05:00;10.482;9.034;10.9;96.0;1002.4;2.8;300.0;0.2;0.0
2022/09/19 06:00;10.247;9.034;12.8;76.0;1003.1;2.7;240.0;0.2;0.0
2022/09/19 07:00;10.41;11.925;13.0;69.0;1004.0;3.4;220.0;0.0;1.079
2022/09/19 08:00;11.103;63.333;13.7;66.0;1004.9;3.4;220.0;0.0;13.919
2022/09/19 09:00;12.262;35.443;14.3;59.0;1005.4;3.4;230.0;0.0;7.534
2022/09/20 01:00;9.971;9.034;11.0;77.0;1009.8;2.8;300.0;0.0;0.0
2022/09/20 02:00;10.261;9.034;11.8;77.0;1009.8;2.8;300.0;0.0;0.0
2022/09/20 03:00;11.865;7.528;12.0;76.0;1009.6;2.6;300.0;0.0;0.0
2022/09/20 04:00;11.732;3.764;12.8;76.0;1009.6;3.0;280.0;0.0;0.0
2022/09/20 05:00;10.656;7.528;12.3;72.0;1009.8;3.1;280.0;0.0;0.0
2022/09/20 06:00;9.585;9.034;11.8;75.0;1010.2;3.4;280.0;0.0;0.0
2022/09/20 07:00;9.507;14.035;12.2;79.0;1010.5;4.0;280.0;0.0;2.641
2022/09/20 08:00;11.795;54.318;14.3;77.0;1011.3;3.7;280.0;0.0;27.133
2022/09/20 09:00;17.465;198.169;15.9;72.0;1011.5;3.1;290.0;0.0;51.829
2022/09/20 10:00;22.461;337.623;16.7;68.0;1011.7;1.9;240.0;0.0;38.467
2022/09/20 11:00;26.519;627.08;17.5;67.0;1011.5;2.2;200.0;0.0;70.594
2022/09/20 12:00;27.453;703.439;17.7;68.0;1011.0;2.0;190.0;0.0;51.023
2022/09/20 13:00;26.686;791.485;18.4;72.0;1010.2;1.7;170.0;0.0;62.7
2022/09/20 14:00;26.118;884.312;18.5;67.0;1009.2;2.6;150.0;0.0;82.405
2022/09/20 15:00;26.602;832.52;18.4;69.0;1008.6;2.7;150.0;0.0;121.478
2022/09/20 16:00;27.098;704.959;18.3;69.0;1008.2;3.2;150.0;0.0;111.782
2022/09/20 17:00;26.215;504.89;17.2;73.0;1007.9;3.0;120.0;0.0;70.413
2022/09/20 18:00;17.622;52.783;16.2;79.0;1007.9;3.4;100.0;0.0;25.415
2022/09/20 19:00;14.829;13.254;15.2;84.0;1008.1;2.8;100.0;0.0;1.264
2022/09/20 20:00;14.167;9.034;15.2;86.0;1008.2;2.9;90.0;0.0;0.0
2022/09/20 21:00;14.029;9.034;15.1;87.0;1008.3;2.7;80.0;0.0;0.0
2022/09/20 22:00;13.918;9.034;14.9;84.0;1008.1;3.2;80.0;0.0;0.0
2022/09/20 23:00;13.601;9.034;14.5;88.0;1007.3;2.9;80.0;0.0;0.0
2022/09/21 00:00;13.289;3.764;14.1;86.0;1006.5;3.1;60.0;0.0;0.0
2022/09/21 01:00;12.69;9.034;13.2;88.0;1005.7;2.7;40.0;0.0;0.0
2022/09/21 02:00;11.917;9.034;12.7;88.0;1005.1;2.6;20.0;0.0;0.0
2022/09/21 03:00;11.144;9.034;11.6;88.0;1004.5;2.0;360.0;0.0;0.0
2022/09/21 04:00;11.645;8.281;11.1;92.0;1003.9;1.5;20.0;0.0;0.0
2022/09/21 05:00;11.834;9.034;11.5;86.0;1003.4;2.4;10.0;0.0;0.0
2022/09/21 06:00;11.199;9.034;12.3;69.0;1003.5;2.2;340.0;0.0;0.0
2022/09/21 07:00;11.976;15.954;13.2;66.0;1003.6;1.9;350.0;0.0;2.973
2022/09/21 08:00;14.611;53.55;16.1;58.0;1003.9;2.6;350.0;0.0;27.906
2022/09/21 09:00;18.956;208.719;19.6;44.0;1003.6;2.5;350.0;0.0;74.228
2022/09/21 10:00;25.042;437.753;21.0;42.0;1003.2;2.7;30.0;0.0;116.98
2022/09/21 11:00;29.32;642.042;20.7;47.0;1002.1;2.5;40.0;0.0;111.3
2022/09/21 12:00;32.315;775.166;20.7;45.0;1001.1;2.7;60.0;0.0;124.522
2022/09/21 13:00;33.557;839.809;21.4;49.0;1000.3;2.8;60.0;0.0;144.242
2022/09/21 14:00;38.429;908.481;21.3;43.0;999.4;2.7;80.0;0.0;157.465
2022/09/21 15:00;39.713;248.925;20.2;53.0;998.6;3.1;90.0;0.0;43.008
2022/09/22 01:00;14.641;8.281;15.0;73.0;995.1;2.4;230.0;0.0;0.0
2022/09/22 02:00;13.739;9.034;15.2;66.0;994.5;2.5;230.0;0.0;0.0
2022/09/22 03:00;13.173;7.528;15.4;60.0;993.2;2.0;230.0;0.0;0.0
2022/09/22 04:00;12.759;8.281;13.9;67.0;992.8;1.4;260.0;0.0;0.0
2022/09/22 05:00;12.13;7.528;14.4;65.0;992.9;2.6;270.0;0.0;0.0
2022/09/22 06:00;11.862;9.034;14.0;68.0;992.8;3.5;270.0;0.0;0.0
2022/09/22 07:00;12.193;19.967;14.7;73.0;993.0;3.1;250.0;0.0;3.345
2022/09/22 08:00;14.28;55.852;15.6;73.0;993.8;5.6;250.0;0.0;17.452
2022/09/22 09:00;17.865;211.021;17.0;65.0;993.9;6.3;250.0;0.0;31.717
2022/09/22 10:00;22.139;401.322;17.8;69.0;994.0;5.0;240.0;0.0;17.38
2022/09/22 11:00;27.471;643.193;19.1;64.0;993.7;3.5;230.0;0.0;71.729
2022/09/22 12:00;29.21;781.688;17.7;73.0;993.2;3.5;210.0;0.0;74.432
2022/09/22 13:00;26.325;879.9;18.0;74.0;992.6;4.3;200.0;0.0;86.782
2022/09/22 14:00;24.642;698.821;16.9;73.0;992.6;4.4;210.0;0.0;103.595
2022/09/22 15:00;22.215;455.046;17.5;73.0;992.7;3.7;210.0;0.0;88.751
2022/09/22 16:00;28.023;485.516;19.1;55.0;993.1;1.9;230.0;0.0;83.566
2022/09/22 17:00;28.34;369.465;18.0;57.0;994.1;1.5;20.0;0.0;59.676
2022/09/22 18:00;19.474;81.556;16.4;74.0;995.1;3.2;220.0;0.0;23.063
2022/09/22 19:00;15.077;7.528;14.7;82.0;996.6;5.7;240.0;0.0;0.009
2022/09/22 20:00;13.849;9.034;14.0;81.0;997.6;7.2;250.0;0.0;0.0
2022/09/22 21:00;13.532;9.034;13.8;78.0;998.7;5.9;250.0;0.0;0.0
2022/09/22 22:00;13.532;9.034;13.1;77.0;999.0;6.2;250.0;1.2;0.0
2022/09/22 23:00;13.242;9.034;13.5;76.0;999.6;4.1;270.0;0.0;0.0
2022/09/23 00:00;12.073;5.27;12.7;77.0;999.7;2.4;300.0;0.0;0.0
2022/09/23 01:00;11.434;9.034;12.1;77.0;1000.1;2.1;310.0;0.0;0.0
2022/09/23 02:00;11.82;9.034;12.0;77.0;1000.1;1.8;340.0;0.0;0.0
2022/09/23 03:00;12.359;9.034;12.7;75.0;1000.3;2.5;310.0;0.0;0.0
2022/09/23 04:00;12.909;8.281;13.2;72.0;1000.5;4.4;270.0;0.0;0.0
2022/09/23 05:00;12.497;9.034;12.7;74.0;1001.1;5.9;260.0;0.0;0.0
2022/09/23 06:00;12.179;9.034;12.3;75.0;1001.7;7.0;260.0;0.0;0.0
2022/09/23 07:00;12.021;15.57;12.4;77.0;1002.8;6.4;260.0;0.0;1.556
2022/09/23 08:00;12.729;71.582;12.6;74.0;1003.7;4.6;270.0;0.0;11.292
2022/09/23 09:00;14.705;165.751;13.7;70.0;1004.5;4.3;260.0;0.0;24.267
2022/09/23 10:00;16.099;193.949;12.9;75.0;1004.9;3.7;240.0;0.0;35.677
2022/09/23 11:00;16.471;276.048;14.2;66.0;1004.9;3.7;240.0;0.0;43.311
2022/09/23 12:00;20.239;519.277;14.6;63.0;1004.9;3.6;230.0;0.0;77.876
2022/09/23 13:00;21.467;414.543;14.9;64.0;1004.7;2.4;200.0;0.0;76.777
2022/09/23 14:00;17.81;223.681;16.3;66.0;1004.0;2.0;190.0;0.0;44.024
